image_id,disease,base_id,disease_list,match
bacterial_spot_972,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_98,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_981,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_987,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_988,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
bacterial_spot_989,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_99,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_993,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_994,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_997,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_101,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_104,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_105,['early_blight'],early_blight,['early_blight'],1
early_blight_107,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_110,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_114,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_12,['early_blight'],early_blight,['early_blight'],1
early_blight_122,['early_blight'],early_blight,['early_blight'],1
early_blight_128,['early_blight'],early_blight,['early_blight'],1
early_blight_13,['early_blight'],early_blight,['early_blight'],1
early_blight_133,['early_blight'],early_blight,['early_blight'],1
early_blight_138,['early_blight'],early_blight,['early_blight'],1
early_blight_139,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_144,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_162,['early_blight'],early_blight,['early_blight'],1
early_blight_169,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_170,['early_blight'],early_blight,['early_blight'],1
early_blight_177,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_182,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_185,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_204,['early_blight'],early_blight,['early_blight'],1
early_blight_215,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_223,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_227,['early_blight'],early_blight,['early_blight'],1
early_blight_237,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_251,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_255,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_259,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_264,['early_blight'],early_blight,['early_blight'],1
early_blight_265,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_266,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_271,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_274,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_278,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_284,['early_blight'],early_blight,['early_blight'],1
early_blight_29,['early_blight'],early_blight,['early_blight'],1
early_blight_292,['early_blight'],early_blight,['early_blight'],1
early_blight_294,['early_blight'],early_blight,['early_blight'],1
early_blight_295,['early_blight'],early_blight,['early_blight'],1
early_blight_297,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_299,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_30,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_315,['early_blight'],early_blight,['early_blight'],1
early_blight_316,['early_blight'],early_blight,['early_blight'],1
early_blight_323,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_327,['early_blight'],early_blight,['early_blight'],1
early_blight_330,['early_blight'],early_blight,['early_blight'],1
early_blight_336,['early_blight'],early_blight,['early_blight'],1
early_blight_348,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_350,['early_blight'],early_blight,['early_blight'],1
early_blight_355,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_360,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_368,['early_blight'],early_blight,['early_blight'],1
early_blight_389,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_394,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_4,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_407,['early_blight'],early_blight,['early_blight'],1
early_blight_409,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_410,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_411,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_414,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_421,['early_blight'],early_blight,['early_blight'],1
early_blight_425,['early_blight'],early_blight,['early_blight'],1
early_blight_427,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_431,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_433,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_437,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_441,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_442,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_448,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_450,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_451,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_452,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_455,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_457,['early_blight'],early_blight,['early_blight'],1
early_blight_46,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_465,['early_blight'],early_blight,['early_blight'],1
early_blight_474,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_475,['early_blight'],early_blight,['early_blight'],1
early_blight_477,['early_blight'],early_blight,['early_blight'],1
early_blight_478,['early_blight'],early_blight,['early_blight'],1
early_blight_480,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_495,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_497,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_503,['early_blight'],early_blight,['early_blight'],1
early_blight_515,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_530,['early_blight'],early_blight,['early_blight'],1
early_blight_535,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_54,['early_blight'],early_blight,['early_blight'],1
early_blight_544,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_545,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_549,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_556,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_558,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_56,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_560,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_561,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_564,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_566,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_569,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_57,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_578,['early_blight'],early_blight,['early_blight'],1
early_blight_586,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_590,['early_blight'],early_blight,['early_blight'],1
early_blight_592,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_598,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_603,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_605,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_61,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_611,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_614,['early_blight'],early_blight,['early_blight'],1
early_blight_615,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_619,['early_blight'],early_blight,['early_blight'],1
early_blight_623,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_625,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_628,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_637,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_64,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_644,['early_blight'],early_blight,['early_blight'],1
early_blight_645,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_647,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_654,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_660,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_669,['early_blight'],early_blight,['early_blight'],1
early_blight_680,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_681,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_69,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_692,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_693,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_697,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_699,['early_blight'],early_blight,['early_blight'],1
early_blight_7,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_703,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_710,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_717,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_729,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_73,['early_blight'],early_blight,['early_blight'],1
early_blight_735,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_737,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_74,['early_blight'],early_blight,['early_blight'],1
early_blight_740,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_744,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_745,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_752,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_758,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_759,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_76,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_769,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_784,['early_blight'],early_blight,['early_blight'],1
early_blight_786,['early_blight'],early_blight,['early_blight'],1
early_blight_788,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_789,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_796,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_797,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_799,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_805,['early_blight'],early_blight,['early_blight'],1
early_blight_807,['early_blight'],early_blight,['early_blight'],1
early_blight_808,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_810,['early_blight'],early_blight,['early_blight'],1
early_blight_823,['early_blight'],early_blight,['early_blight'],1
early_blight_824,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_829,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_830,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_833,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_835,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_836,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_841,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_848,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_857,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_858,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_867,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_868,['early_blight'],early_blight,['early_blight'],1
early_blight_87,['early_blight'],early_blight,['early_blight'],1
early_blight_871,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_872,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_874,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_876,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_879,['early_blight'],early_blight,['early_blight'],1
early_blight_880,['early_blight'],early_blight,['early_blight'],1
early_blight_881,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
early_blight_884,['early_blight'],early_blight,['early_blight'],1
early_blight_885,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_896,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_900,['early_blight'],early_blight,['early_blight'],1
early_blight_906,['early_blight'],early_blight,['early_blight'],1
early_blight_910,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_916,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_931,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_933,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_935,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_940,['early_blight'],early_blight,['early_blight'],1
early_blight_948,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_954,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_958,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_959,['early_blight'],early_blight,['early_blight'],1
early_blight_967,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_968,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_969,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_972,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_974,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_976,"['early_blight', 'leaf_curl', 'rust']",early_blight,"['early_blight', 'leaf_curl', 'rust']",1
early_blight_989,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_990,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_994,['early_blight'],early_blight,['early_blight'],1
early_blight_997,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_998,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
healthy_1,['healthy'],healthy,['healthy'],1
healthy_10,['healthy'],healthy,['healthy'],1
healthy_100,['healthy'],healthy,['healthy'],1
healthy_1000,['healthy'],healthy,['healthy'],1
healthy_101,['healthy'],healthy,['healthy'],1
healthy_102,['healthy'],healthy,['healthy'],1
healthy_103,['healthy'],healthy,['healthy'],1
healthy_104,['healthy'],healthy,['healthy'],1
healthy_105,['healthy'],healthy,['healthy'],1
healthy_107,['healthy'],healthy,['healthy'],1
healthy_108,['healthy'],healthy,['healthy'],1
healthy_11,['healthy'],healthy,['healthy'],1
healthy_110,['healthy'],healthy,['healthy'],1
healthy_111,['healthy'],healthy,['healthy'],1
healthy_112,['healthy'],healthy,['healthy'],1
healthy_113,['healthy'],healthy,['healthy'],1
healthy_114,['healthy'],healthy,['healthy'],1
healthy_115,['healthy'],healthy,['healthy'],1
healthy_116,['healthy'],healthy,['healthy'],1
healthy_117,['healthy'],healthy,['healthy'],1
healthy_118,['healthy'],healthy,['healthy'],1
healthy_119,['healthy'],healthy,['healthy'],1
healthy_120,['healthy'],healthy,['healthy'],1
healthy_121,['healthy'],healthy,['healthy'],1
healthy_122,['healthy'],healthy,['healthy'],1
healthy_123,['healthy'],healthy,['healthy'],1
healthy_124,['healthy'],healthy,['healthy'],1
healthy_125,['healthy'],healthy,['healthy'],1
healthy_126,['healthy'],healthy,['healthy'],1
healthy_127,['healthy'],healthy,['healthy'],1
healthy_128,['healthy'],healthy,['healthy'],1
healthy_129,['healthy'],healthy,['healthy'],1
healthy_13,['healthy'],healthy,['healthy'],1
healthy_130,['healthy'],healthy,['healthy'],1
healthy_131,['healthy'],healthy,['healthy'],1
healthy_132,['healthy'],healthy,['healthy'],1
healthy_133,['healthy'],healthy,['healthy'],1
healthy_134,['healthy'],healthy,['healthy'],1
healthy_135,['healthy'],healthy,['healthy'],1
healthy_136,['healthy'],healthy,['healthy'],1
healthy_137,['healthy'],healthy,['healthy'],1
healthy_138,['healthy'],healthy,['healthy'],1
healthy_139,['healthy'],healthy,['healthy'],1
healthy_14,['healthy'],healthy,['healthy'],1
healthy_140,['healthy'],healthy,['healthy'],1
healthy_141,['healthy'],healthy,['healthy'],1
healthy_142,['healthy'],healthy,['healthy'],1
healthy_143,['healthy'],healthy,['healthy'],1
healthy_144,['healthy'],healthy,['healthy'],1
healthy_145,['healthy'],healthy,['healthy'],1
healthy_146,['healthy'],healthy,['healthy'],1
healthy_147,['healthy'],healthy,['healthy'],1
healthy_148,['healthy'],healthy,['healthy'],1
healthy_149,['healthy'],healthy,['healthy'],1
healthy_15,['healthy'],healthy,['healthy'],1
healthy_150,['healthy'],healthy,['healthy'],1
healthy_151,['healthy'],healthy,['healthy'],1
healthy_152,['healthy'],healthy,['healthy'],1
healthy_153,['healthy'],healthy,['healthy'],1
healthy_154,['healthy'],healthy,['healthy'],1
healthy_155,['healthy'],healthy,['healthy'],1
healthy_156,['healthy'],healthy,['healthy'],1
healthy_157,['healthy'],healthy,['healthy'],1
healthy_158,['healthy'],healthy,['healthy'],1
healthy_159,['healthy'],healthy,['healthy'],1
healthy_16,['healthy'],healthy,['healthy'],1
healthy_160,['healthy'],healthy,['healthy'],1
healthy_161,['healthy'],healthy,['healthy'],1
healthy_162,['healthy'],healthy,['healthy'],1
healthy_163,['healthy'],healthy,['healthy'],1
healthy_164,['healthy'],healthy,['healthy'],1
healthy_165,['healthy'],healthy,['healthy'],1
healthy_166,['healthy'],healthy,['healthy'],1
healthy_169,['healthy'],healthy,['healthy'],1
healthy_17,['healthy'],healthy,['healthy'],1
healthy_170,['healthy'],healthy,['healthy'],1
healthy_172,['healthy'],healthy,['healthy'],1
healthy_173,['healthy'],healthy,['healthy'],1
healthy_174,['healthy'],healthy,['healthy'],1
healthy_175,['healthy'],healthy,['healthy'],1
healthy_176,['healthy'],healthy,['healthy'],1
healthy_177,['healthy'],healthy,['healthy'],1
healthy_178,['healthy'],healthy,['healthy'],1
healthy_179,['healthy'],healthy,['healthy'],1
healthy_18,['healthy'],healthy,['healthy'],1
healthy_180,['healthy'],healthy,['healthy'],1
healthy_182,['healthy'],healthy,['healthy'],1
healthy_183,['healthy'],healthy,['healthy'],1
healthy_184,['healthy'],healthy,['healthy'],1
healthy_185,['healthy'],healthy,['healthy'],1
healthy_186,['healthy'],healthy,['healthy'],1
healthy_187,['healthy'],healthy,['healthy'],1
healthy_189,['healthy'],healthy,['healthy'],1
healthy_19,['healthy'],healthy,['healthy'],1
healthy_190,['healthy'],healthy,['healthy'],1
healthy_191,['healthy'],healthy,['healthy'],1
healthy_192,['healthy'],healthy,['healthy'],1
healthy_194,['healthy'],healthy,['healthy'],1
healthy_195,['healthy'],healthy,['healthy'],1
healthy_196,['healthy'],healthy,['healthy'],1
healthy_197,['healthy'],healthy,['healthy'],1
healthy_198,['healthy'],healthy,['healthy'],1
healthy_199,['healthy'],healthy,['healthy'],1
healthy_2,['healthy'],healthy,['healthy'],1
healthy_20,['healthy'],healthy,['healthy'],1
healthy_200,['healthy'],healthy,['healthy'],1
healthy_201,['healthy'],healthy,['healthy'],1
healthy_202,['healthy'],healthy,['healthy'],1
healthy_203,['healthy'],healthy,['healthy'],1
healthy_204,['healthy'],healthy,['healthy'],1
healthy_205,['healthy'],healthy,['healthy'],1
healthy_206,['healthy'],healthy,['healthy'],1
healthy_207,['healthy'],healthy,['healthy'],1
healthy_208,['healthy'],healthy,['healthy'],1
healthy_209,['healthy'],healthy,['healthy'],1
healthy_21,['healthy'],healthy,['healthy'],1
healthy_210,['healthy'],healthy,['healthy'],1
healthy_211,['healthy'],healthy,['healthy'],1
healthy_212,['healthy'],healthy,['healthy'],1
healthy_213,['healthy'],healthy,['healthy'],1
healthy_214,['healthy'],healthy,['healthy'],1
healthy_215,['healthy'],healthy,['healthy'],1
healthy_216,['healthy'],healthy,['healthy'],1
healthy_217,['healthy'],healthy,['healthy'],1
healthy_218,['healthy'],healthy,['healthy'],1
healthy_219,['healthy'],healthy,['healthy'],1
healthy_22,['healthy'],healthy,['healthy'],1
healthy_220,['healthy'],healthy,['healthy'],1
healthy_222,['healthy'],healthy,['healthy'],1
healthy_224,['healthy'],healthy,['healthy'],1
healthy_225,['healthy'],healthy,['healthy'],1
healthy_226,['healthy'],healthy,['healthy'],1
healthy_227,['healthy'],healthy,['healthy'],1
healthy_228,['healthy'],healthy,['healthy'],1
healthy_229,['healthy'],healthy,['healthy'],1
healthy_23,['healthy'],healthy,['healthy'],1
healthy_231,['healthy'],healthy,['healthy'],1
healthy_232,['healthy'],healthy,['healthy'],1
healthy_233,['healthy'],healthy,['healthy'],1
healthy_234,['healthy'],healthy,['healthy'],1
healthy_236,['healthy'],healthy,['healthy'],1
healthy_237,['healthy'],healthy,['healthy'],1
healthy_238,['healthy'],healthy,['healthy'],1
healthy_239,['healthy'],healthy,['healthy'],1
healthy_24,['healthy'],healthy,['healthy'],1
healthy_240,['healthy'],healthy,['healthy'],1
healthy_241,['healthy'],healthy,['healthy'],1
healthy_242,['healthy'],healthy,['healthy'],1
healthy_243,['healthy'],healthy,['healthy'],1
healthy_244,['healthy'],healthy,['healthy'],1
healthy_245,['healthy'],healthy,['healthy'],1
