image_id,disease,base_id,disease_list,match
bacterial_spot_691,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_692,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_693,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_694,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_695,"['early_blight', 'bacterial_spot']",bacterial_spot,"['early_blight', 'bacterial_spot']",1
bacterial_spot_696,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_697,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_698,['rust'],bacterial_spot,['rust'],0
bacterial_spot_699,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_7,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_70,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_700,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_701,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_702,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_703,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_704,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_705,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_706,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_707,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_708,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_709,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_71,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_710,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_711,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_712,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_713,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_714,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_715,['early_blight'],bacterial_spot,['early_blight'],0
bacterial_spot_716,['rust'],bacterial_spot,['rust'],0
bacterial_spot_717,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_718,['rust'],bacterial_spot,['rust'],0
bacterial_spot_719,['rust'],bacterial_spot,['rust'],0
bacterial_spot_72,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_720,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_721,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_722,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_723,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_724,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_725,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_726,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_727,['rust'],bacterial_spot,['rust'],0
bacterial_spot_728,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_729,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_73,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_730,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_731,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_732,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_733,['rust'],bacterial_spot,['rust'],0
bacterial_spot_734,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_735,"['early_blight', 'bacterial_spot']",bacterial_spot,"['early_blight', 'bacterial_spot']",1
bacterial_spot_736,['rust'],bacterial_spot,['rust'],0
bacterial_spot_737,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_738,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_739,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_74,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_740,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_741,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_742,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_743,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_744,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_745,['rust'],bacterial_spot,['rust'],0
bacterial_spot_746,['rust'],bacterial_spot,['rust'],0
bacterial_spot_747,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_748,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_749,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_75,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_750,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_751,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_752,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_753,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_754,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_755,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_756,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_757,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_758,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_759,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_76,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_760,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_761,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_762,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_763,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_764,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_765,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_766,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_767,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_768,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_769,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_77,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_770,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_771,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_772,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_773,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_774,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_775,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_776,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_777,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_778,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_779,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_78,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_780,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_781,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_782,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_783,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_784,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_785,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_786,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_787,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_788,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_789,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_79,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_790,"['early_blight', 'rust']",bacterial_spot,"['early_blight', 'rust']",0
bacterial_spot_791,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_792,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_793,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_794,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_795,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_796,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_797,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_798,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_799,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_8,['rust'],bacterial_spot,['rust'],0
bacterial_spot_80,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_800,['rust'],bacterial_spot,['rust'],0
bacterial_spot_801,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_802,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_803,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_804,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_805,['rust'],bacterial_spot,['rust'],0
bacterial_spot_806,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_807,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_808,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_809,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_81,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_810,['rust'],bacterial_spot,['rust'],0
bacterial_spot_811,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_812,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_813,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_814,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_815,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_816,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_817,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_818,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_819,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_82,['rust'],bacterial_spot,['rust'],0
bacterial_spot_820,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_821,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_822,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_823,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
bacterial_spot_824,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_825,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_826,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_827,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_828,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_829,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_83,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_830,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_831,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_832,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_833,['rust'],bacterial_spot,['rust'],0
bacterial_spot_834,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_835,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_836,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_837,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_838,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_839,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_84,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_840,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_841,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_842,"['leaf_curl', 'bacterial_spot', 'rust']",bacterial_spot,"['leaf_curl', 'bacterial_spot', 'rust']",1
bacterial_spot_843,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_844,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_845,['rust'],bacterial_spot,['rust'],0
bacterial_spot_846,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_847,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_848,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_849,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_85,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_850,"['early_blight', 'rust']",bacterial_spot,"['early_blight', 'rust']",0
bacterial_spot_851,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_852,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_853,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_854,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_855,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_856,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_857,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_858,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_859,"['early_blight', 'bacterial_spot']",bacterial_spot,"['early_blight', 'bacterial_spot']",1
bacterial_spot_86,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_860,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_861,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_862,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_863,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_864,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_865,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_866,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_867,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_868,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_869,['rust'],bacterial_spot,['rust'],0
bacterial_spot_87,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_870,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_871,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_872,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_873,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_874,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_875,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_876,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_877,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_878,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_879,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_88,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_880,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_881,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_882,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_883,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_884,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_885,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_886,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_887,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_888,['rust'],bacterial_spot,['rust'],0
bacterial_spot_889,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_89,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_890,"['leaf_curl', 'bacterial_spot']",bacterial_spot,"['leaf_curl', 'bacterial_spot']",1
bacterial_spot_891,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_892,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_893,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_894,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_895,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_896,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_897,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_898,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_899,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_9,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_90,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_900,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_901,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_902,['rust'],bacterial_spot,['rust'],0
bacterial_spot_903,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_904,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_905,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_906,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_907,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_908,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_909,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_91,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_910,['rust'],bacterial_spot,['rust'],0
bacterial_spot_911,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_912,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_913,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_914,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_915,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_916,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_917,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_918,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_919,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_92,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_920,['rust'],bacterial_spot,['rust'],0
bacterial_spot_921,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_922,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_923,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_924,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_925,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_926,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_927,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_928,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_929,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_93,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_930,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_931,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_932,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_933,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_934,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_935,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_936,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_937,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_938,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_939,['early_blight'],bacterial_spot,['early_blight'],0
bacterial_spot_94,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_940,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_941,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_942,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_943,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_944,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_945,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_946,['early_blight'],bacterial_spot,['early_blight'],0
bacterial_spot_947,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_948,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_949,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_95,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_950,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_951,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_952,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_953,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_954,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_955,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_956,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_957,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_958,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_959,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_96,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_960,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_961,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_962,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_963,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_964,['rust'],bacterial_spot,['rust'],0
bacterial_spot_965,['rust'],bacterial_spot,['rust'],0
bacterial_spot_966,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_967,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_968,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_969,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_97,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_970,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_971,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_972,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_973,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_974,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_975,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_976,['early_blight'],bacterial_spot,['early_blight'],0
bacterial_spot_977,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_978,['rust'],bacterial_spot,['rust'],0
bacterial_spot_979,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_98,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_980,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_981,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_982,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_983,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_984,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_985,['rust'],bacterial_spot,['rust'],0
bacterial_spot_986,['rust'],bacterial_spot,['rust'],0
bacterial_spot_987,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_988,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
bacterial_spot_989,"['early_blight', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'bacterial_spot', 'rust']",1
bacterial_spot_99,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_990,['leaf_curl'],bacterial_spot,['leaf_curl'],0
bacterial_spot_991,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_992,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_993,['bacterial_spot'],bacterial_spot,['bacterial_spot'],1
bacterial_spot_994,"['bacterial_spot', 'rust']",bacterial_spot,"['bacterial_spot', 'rust']",1
bacterial_spot_995,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
bacterial_spot_996,"['early_blight', 'rust']",bacterial_spot,"['early_blight', 'rust']",0
bacterial_spot_997,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",bacterial_spot,"['early_blight', 'leaf_curl', 'bacterial_spot', 'rust']",1
bacterial_spot_998,['healthy'],bacterial_spot,['healthy'],0
bacterial_spot_999,"['leaf_curl', 'rust']",bacterial_spot,"['leaf_curl', 'rust']",0
early_blight_1,['bacterial_spot'],early_blight,['bacterial_spot'],0
early_blight_10,['bacterial_spot'],early_blight,['bacterial_spot'],0
early_blight_100,['bacterial_spot'],early_blight,['bacterial_spot'],0
early_blight_1000,['healthy'],early_blight,['healthy'],0
early_blight_101,"['early_blight', 'rust']",early_blight,"['early_blight', 'rust']",1
early_blight_102,['healthy'],early_blight,['healthy'],0
early_blight_103,['rust'],early_blight,['rust'],0
early_blight_104,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_105,['early_blight'],early_blight,['early_blight'],1
early_blight_106,['bacterial_spot'],early_blight,['bacterial_spot'],0
early_blight_107,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_108,"['bacterial_spot', 'rust']",early_blight,"['bacterial_spot', 'rust']",0
early_blight_109,['healthy'],early_blight,['healthy'],0
early_blight_11,"['bacterial_spot', 'rust']",early_blight,"['bacterial_spot', 'rust']",0
early_blight_110,"['early_blight', 'bacterial_spot', 'rust']",early_blight,"['early_blight', 'bacterial_spot', 'rust']",1
early_blight_111,"['bacterial_spot', 'rust']",early_blight,"['bacterial_spot', 'rust']",0
early_blight_112,['bacterial_spot'],early_blight,['bacterial_spot'],0
early_blight_113,['rust'],early_blight,['rust'],0
early_blight_114,"['early_blight', 'bacterial_spot']",early_blight,"['early_blight', 'bacterial_spot']",1
early_blight_115,"['bacterial_spot', 'rust']",early_blight,"['bacterial_spot', 'rust']",0
